Starting...
Training and testing...
TRAIN | Epoch: 0 | Loss: 3.858332765199953 | Accuracy: 0.019982269503546098
TRAIN | Epoch: 466 | Loss: 0.09043079180748831 | Accuracy: 0.9630851063829787
TEST | Epoch: 466 | Loss: 0.8256716088652643 | Accuracy: 0.8467021276595744
TRAIN | Epoch: 467 | Loss: 0.08787646858253247 | Accuracy: 0.9631826241134752
TEST | Epoch: 467 | Loss: 0.8380480659507388 | Accuracy: 0.8488297872340426
TRAIN | Epoch: 468 | Loss: 0.0895690915447098 | Accuracy: 0.9630230496453901
TEST | Epoch: 468 | Loss: 0.8321262278695605 | Accuracy: 0.8461702127659575
TRAIN | Epoch: 469 | Loss: 0.08553161546333422 | Accuracy: 0.9645478723404255
TEST | Epoch: 469 | Loss: 0.8399063779745254 | Accuracy: 0.8495212765957447
TRAIN | Epoch: 470 | Loss: 0.0875149117535729 | Accuracy: 0.9639804964539007
TEST | Epoch: 470 | Loss: 0.8410060480727174 | Accuracy: 0.8476063829787234
TRAIN | Epoch: 471 | Loss: 0.0917478497107821 | Accuracy: 0.9622429078014184
TEST | Epoch: 471 | Loss: 0.8353801373807019 | Accuracy: 0.8456914893617021
TRAIN | Epoch: 472 | Loss: 0.08896764055835134 | Accuracy: 0.9639982269503546
TEST | Epoch: 472 | Loss: 0.829100366871384 | Accuracy: 0.8446808510638298
TRAIN | Epoch: 473 | Loss: 0.09233483827824422 | Accuracy: 0.9622960992907802
TEST | Epoch: 473 | Loss: 0.8310812190964614 | Accuracy: 0.8465957446808511
TRAIN | Epoch: 474 | Loss: 0.08627191796107836 | Accuracy: 0.964627659574468
TEST | Epoch: 474 | Loss: 0.838909674363933 | Accuracy: 0.8459042553191489
TRAIN | Epoch: 475 | Loss: 0.0871474864175308 | Accuracy: 0.964113475177305
TEST | Epoch: 475 | Loss: 0.8384758328717828 | Accuracy: 0.8455851063829787
TRAIN | Epoch: 476 | Loss: 0.08890378099076043 | Accuracy: 0.9635992907801418
TEST | Epoch: 476 | Loss: 0.8321459292842761 | Accuracy: 0.8458510638297873
TRAIN | Epoch: 477 | Loss: 0.08376690010468268 | Accuracy: 0.966072695035461
TEST | Epoch: 477 | Loss: 0.8517311280722308 | Accuracy: 0.847872340425532
TRAIN | Epoch: 478 | Loss: 0.08511587018064111 | Accuracy: 0.9652925531914893
TEST | Epoch: 478 | Loss: 0.8547673944883492 | Accuracy: 0.8469148936170213
TRAIN | Epoch: 479 | Loss: 0.09180840536884384 | Accuracy: 0.961959219858156
TEST | Epoch: 479 | Loss: 0.8352148383352695 | Accuracy: 0.8431914893617021
TRAIN | Epoch: 480 | Loss: 0.08647894329237112 | Accuracy: 0.9639450354609929
TEST | Epoch: 480 | Loss: 0.8496245218308087 | Accuracy: 0.8493085106382978
TRAIN | Epoch: 481 | Loss: 0.08673827075351527 | Accuracy: 0.9643705673758866
TEST | Epoch: 481 | Loss: 0.8574756620342343 | Accuracy: 0.8451063829787234
TRAIN | Epoch: 482 | Loss: 0.08649789463591286 | Accuracy: 0.9645921985815603
TEST | Epoch: 482 | Loss: 0.8510173802167299 | Accuracy: 0.8445212765957447
TRAIN | Epoch: 483 | Loss: 0.08793456934731735 | Accuracy: 0.9636436170212765
TEST | Epoch: 483 | Loss: 0.8388961221831087 | Accuracy: 0.8481914893617021
TRAIN | Epoch: 484 | Loss: 0.08809630320331457 | Accuracy: 0.9640070921985816
TEST | Epoch: 484 | Loss: 0.823763592559154 | Accuracy: 0.8481914893617021
TRAIN | Epoch: 485 | Loss: 0.08831815113988822 | Accuracy: 0.9636702127659574
TEST | Epoch: 485 | Loss: 0.8328417608867285 | Accuracy: 0.8453191489361702
TRAIN | Epoch: 486 | Loss: 0.0877728620561338 | Accuracy: 0.964654255319149
TEST | Epoch: 486 | Loss: 0.8290456409745561 | Accuracy: 0.8488297872340426
TRAIN | Epoch: 487 | Loss: 0.0891153647736675 | Accuracy: 0.9633510638297872
TEST | Epoch: 487 | Loss: 0.8454793319193118 | Accuracy: 0.8463297872340425
TRAIN | Epoch: 488 | Loss: 0.08665723254358745 | Accuracy: 0.9633776595744681
TEST | Epoch: 488 | Loss: 0.8661466238591096 | Accuracy: 0.8466489361702128
TRAIN | Epoch: 489 | Loss: 0.08485474149701261 | Accuracy: 0.965186170212766
TEST | Epoch: 489 | Loss: 0.8656224498049445 | Accuracy: 0.8472340425531915
TRAIN | Epoch: 490 | Loss: 0.08449705564106363 | Accuracy: 0.9647783687943262
TEST | Epoch: 490 | Loss: 0.8595609197581452 | Accuracy: 0.8494148936170213
TRAIN | Epoch: 491 | Loss: 0.08794600419120976 | Accuracy: 0.964654255319149
TEST | Epoch: 491 | Loss: 0.8463470918142142 | Accuracy: 0.8452127659574468
TRAIN | Epoch: 492 | Loss: 0.08653330198094068 | Accuracy: 0.9645124113475178
TEST | Epoch: 492 | Loss: 0.8587539527298492 | Accuracy: 0.8456914893617021
TRAIN | Epoch: 493 | Loss: 0.08393319664925682 | Accuracy: 0.9648936170212766
TEST | Epoch: 493 | Loss: 0.8512441326840303 | Accuracy: 0.8487234042553191
TRAIN | Epoch: 494 | Loss: 0.08743488316447584 | Accuracy: 0.9641312056737589
TEST | Epoch: 494 | Loss: 0.851163265074763 | Accuracy: 0.8461702127659575
TRAIN | Epoch: 495 | Loss: 0.08538477644442743 | Accuracy: 0.9644858156028369
TEST | Epoch: 495 | Loss: 0.8398853151906776 | Accuracy: 0.848404255319149
TRAIN | Epoch: 496 | Loss: 0.08583733812222416 | Accuracy: 0.9645833333333333
TEST | Epoch: 496 | Loss: 0.858999073229396 | Accuracy: 0.8480319148936171
TRAIN | Epoch: 497 | Loss: 0.08196266436342933 | Accuracy: 0.9647606382978723
TEST | Epoch: 497 | Loss: 0.8781803346109661 | Accuracy: 0.8517553191489362
TRAIN | Epoch: 498 | Loss: 0.08541476463406872 | Accuracy: 0.9653900709219858
TEST | Epoch: 498 | Loss: 0.8560917892400368 | Accuracy: 0.846968085106383
TRAIN | Epoch: 499 | Loss: 0.08528259301369893 | Accuracy: 0.964991134751773
TEST | Epoch: 499 | Loss: 0.8550268639289739 | Accuracy: 0.8462765957446808
TRAIN | Epoch: 500 | Loss: 0.08728741522023953 | Accuracy: 0.9645921985815603
TEST | Epoch: 500 | Loss: 0.8316414309180492 | Accuracy: 0.8469148936170213
Time: 2643.729853725992 seconds
TRAIN RESULTS
Loss: 0.2007929523917619
Accuracy (%): 92.26773049645391
TEST RESULTS
Loss: 0.44007236463767146
Accuracy (%): 86.44680851063829
Do you want to save the parameters of the neural network to file? [y/n]:y
Filename:settings.json
Neural network parameters were saved to settings.json
